EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.669382,-0.349831,1.56705,-0.667697,-0.349786,1.56559,-0.00560854,0.0188096,0.00638036,0.899575,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.669046,-0.349819,1.56676,-0.667702,-0.34977,1.56562,-0.00527248,0.0188217,0.00609384,0.892533,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668779,-0.349809,1.56654,-0.667707,-0.349771,1.56565,-0.00500457,0.0188313,0.00587077,0.898881,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668561,-0.349803,1.56635,-0.667689,-0.349776,1.56557,-0.00486735,0.0187947,0.00571716,0.899575,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668504,-0.350018,1.56832,-0.668276,-0.35088,1.57619,-0.00481038,0.0185792,0.00768676,1.13722,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668445,-0.350213,1.56994,-0.668211,-0.350994,1.57643,-0.00457259,0.0183749,0.00935914,1.14427,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668385,-0.350396,1.5713,-0.668143,-0.351125,1.57673,-0.00451225,0.0181926,0.0107169,1.14427,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668326,-0.350561,1.57243,-0.668089,-0.351222,1.57695,-0.00445311,0.0180273,0.0118477,1.15143,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668264,-0.350723,1.57334,-0.668016,-0.351369,1.577,-0.00433373,0.0178404,0.0128032,1.12435,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668278,-0.350923,1.57422,-0.668335,-0.351726,1.57771,-0.00434794,0.0176398,0.0136765,1.12239,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
